user,tag,attempts,solved,corpus_count,solve_rate,coverage,strength_score,weakness_score,is_weak
nguyengiabach1201,shortest paths,16,15,291,0.9375,0.0515,0.4059,0.5941,1
nguyengiabach1201,dp,132,124,2442,0.9394,0.0508,0.4062,0.5938,1
nguyengiabach1201,*special,5,5,370,1.0,0.0135,0.4081,0.5919,1
nguyengiabach1201,matrices,2,2,137,1.0,0.0146,0.4088,0.5912,1
nguyengiabach1201,constructive algorithms,73,71,2035,0.9726,0.0349,0.41,0.59,1
nguyengiabach1201,math,133,129,3356,0.9699,0.0384,0.411,0.589,1
nguyengiabach1201,flows,3,3,160,1.0,0.0188,0.4112,0.5888,1
nguyengiabach1201,number theory,35,34,862,0.9714,0.0394,0.4122,0.5878,1
nguyengiabach1201,data structures,77,75,1974,0.974,0.038,0.4124,0.5876,1
nguyengiabach1201,binary search,67,64,1247,0.9552,0.0513,0.4129,0.5871,1
nguyengiabach1201,brute force,89,86,1935,0.9663,0.0444,0.4132,0.5868,1
nguyengiabach1201,graphs,58,56,1187,0.9655,0.0472,0.4145,0.5855,1
nguyengiabach1201,hashing,7,7,235,1.0,0.0298,0.4179,0.5821,1
nguyengiabach1201,string suffix structures,3,3,100,1.0,0.03,0.418,0.582,1
nguyengiabach1201,dfs and similar,68,65,1040,0.9559,0.0625,0.4199,0.5801,1
nguyengiabach1201,probabilities,9,9,265,1.0,0.034,0.4204,0.5796,1
nguyengiabach1201,two pointers,35,34,625,0.9714,0.0544,0.4212,0.5788,1
nguyengiabach1201,sortings,59,58,1212,0.9831,0.0479,0.4219,0.5781,1
nguyengiabach1201,trees,58,56,934,0.9655,0.06,0.4222,0.5778,1
nguyengiabach1201,greedy,202,197,3429,0.9752,0.0575,0.4246,0.5754,1
nguyengiabach1201,graph matchings,5,5,104,1.0,0.0481,0.4288,0.5712,1
nguyengiabach1201,2-sat,2,2,40,1.0,0.05,0.43,0.57,1
nguyengiabach1201,dsu,22,22,405,1.0,0.0543,0.4326,0.5674,1
nguyengiabach1201,expression parsing,2,2,35,1.0,0.0571,0.4343,0.5657,1
nguyengiabach1201,ternary search,5,5,69,1.0,0.0725,0.4435,0.5565,1
nguyengiabach1201,schedules,5,4,14,0.8,0.2857,0.4914,0.5086,0
nhphuc,communication,1,0,3,0.0,0.0,0.0,1.0,1
nhphuc,probabilities,12,10,265,0.8333,0.0377,0.356,0.644,1
nhphuc,fft,1,1,110,1.0,0.0091,0.4055,0.5945,1
nhphuc,*special,4,4,370,1.0,0.0108,0.4065,0.5935,1
nhphuc,expression parsing,1,1,35,1.0,0.0286,0.4171,0.5829,1
nhphuc,matrices,4,4,137,1.0,0.0292,0.4175,0.5825,1
nhphuc,geometry,41,38,419,0.9268,0.0907,0.4251,0.5749,1
nhphuc,flows,10,10,160,1.0,0.0625,0.4375,0.5625,1
nhphuc,combinatorics,93,87,813,0.9355,0.107,0.4384,0.5616,1
nhphuc,interactive,41,37,278,0.9024,0.1331,0.4408,0.5592,1
nhphuc,string suffix structures,7,7,100,1.0,0.07,0.442,0.558,1
nhphuc,2-sat,3,3,40,1.0,0.075,0.445,0.555,1
nhphuc,graph matchings,8,8,104,1.0,0.0769,0.4462,0.5538,1
nhphuc,meet-in-the-middle,4,4,51,1.0,0.0784,0.4471,0.5529,1
nhphuc,graphs,138,132,1187,0.9565,0.1112,0.4493,0.5507,1
nhphuc,chinese remainder theorem,2,2,24,1.0,0.0833,0.45,0.55,0
nhphuc,dsu,48,47,405,0.9792,0.116,0.4613,0.5387,0
nhphuc,trees,121,118,934,0.9752,0.1263,0.4659,0.5341,0
nhphuc,hashing,26,26,235,1.0,0.1106,0.4664,0.5336,0
nhphuc,ternary search,8,8,69,1.0,0.1159,0.4696,0.5304,0
nhphuc,data structures,256,252,1974,0.9844,0.1277,0.4703,0.5297,0
nhphuc,implementation,418,408,2965,0.9761,0.1376,0.473,0.527,0
nhphuc,bitmasks,118,112,686,0.9492,0.1633,0.4776,0.5224,0
nhphuc,dfs and similar,152,149,1040,0.9803,0.1433,0.4781,0.5219,0
nhphuc,number theory,124,123,862,0.9919,0.1427,0.4824,0.5176,0
nhphuc,games,50,48,287,0.96,0.1672,0.4843,0.5157,0
nhphuc,dp,381,374,2442,0.9816,0.1532,0.4845,0.5155,0
nhphuc,brute force,317,309,1935,0.9748,0.1597,0.4857,0.5143,0
nhphuc,two pointers,110,106,625,0.9636,0.1696,0.4872,0.5128,0
nhphuc,strings,131,128,792,0.9771,0.1616,0.4878,0.5122,0
nhphuc,math,564,551,3356,0.977,0.1642,0.4893,0.5107,0
nhphuc,divide and conquer,52,52,344,1.0,0.1512,0.4907,0.5093,0
nhphuc,sortings,208,203,1212,0.976,0.1675,0.4909,0.5091,0
nhphuc,constructive algorithms,371,358,2035,0.965,0.1759,0.4915,0.5085,0
nhphuc,binary search,198,197,1247,0.9949,0.158,0.4928,0.5072,0
nhphuc,shortest paths,49,49,291,1.0,0.1684,0.501,0.499,0
nhphuc,greedy,712,696,3429,0.9775,0.203,0.5128,0.4872,0
nhphuc,schedules,3,3,14,1.0,0.2143,0.5286,0.4714,0
nigus,flows,11,7,160,0.6364,0.0438,0.2808,0.7192,1
nigus,fft,9,6,110,0.6667,0.0545,0.2994,0.7006,1
nigus,divide and conquer,41,30,344,0.7317,0.0872,0.345,0.655,1
nigus,schedules,3,2,14,0.6667,0.1429,0.3524,0.6476,1
nigus,chinese remainder theorem,6,4,24,0.6667,0.1667,0.3667,0.6333,1
nigus,string suffix structures,10,8,100,0.8,0.08,0.368,0.632,1
nigus,shortest paths,37,29,291,0.7838,0.0997,0.3733,0.6267,1
nigus,probabilities,20,17,265,0.85,0.0642,0.3785,0.6215,1
nigus,*special,19,17,370,0.8947,0.0459,0.3855,0.6145,1
nigus,matrices,13,11,137,0.8462,0.0803,0.3866,0.6134,1
nigus,geometry,53,44,419,0.8302,0.105,0.3951,0.6049,1
nigus,graph matchings,9,8,104,0.8889,0.0769,0.4017,0.5983,1
nigus,meet-in-the-middle,12,9,51,0.75,0.1765,0.4059,0.5941,1
nigus,dp,323,275,2442,0.8514,0.1126,0.4081,0.5919,1
nigus,graphs,149,129,1187,0.8658,0.1087,0.4115,0.5885,1
nigus,bitmasks,108,90,686,0.8333,0.1312,0.4121,0.5879,1
nigus,trees,113,99,934,0.8761,0.106,0.414,0.586,1
nigus,interactive,44,37,278,0.8409,0.1331,0.4162,0.5838,1
nigus,data structures,254,222,1974,0.874,0.1125,0.4171,0.5829,1
nigus,dfs and similar,143,124,1040,0.8671,0.1192,0.4184,0.5816,1
nigus,dsu,58,50,405,0.8621,0.1235,0.4189,0.5811,1
nigus,ternary search,9,8,69,0.8889,0.1159,0.4251,0.5749,1
nigus,number theory,132,115,862,0.8712,0.1334,0.4285,0.5715,1
nigus,2-sat,2,2,40,1.0,0.05,0.43,0.57,1
nigus,combinatorics,115,102,813,0.887,0.1255,0.4301,0.5699,1
nigus,binary search,176,158,1247,0.8977,0.1267,0.4351,0.5649,1
nigus,games,45,40,287,0.8889,0.1394,0.4392,0.5608,1
nigus,math,525,487,3356,0.9276,0.1451,0.4581,0.5419,0
nigus,two pointers,95,89,625,0.9368,0.1424,0.4602,0.5398,0
nigus,strings,114,108,792,0.9474,0.1364,0.4608,0.5392,0
nigus,constructive algorithms,358,328,2035,0.9162,0.1612,0.4632,0.5368,0
nigus,brute force,312,291,1935,0.9327,0.1504,0.4633,0.5367,0
nigus,greedy,558,521,3429,0.9337,0.1519,0.4646,0.5354,0
nigus,implementation,470,442,2965,0.9404,0.1491,0.4656,0.5344,0
nigus,sortings,221,208,1212,0.9412,0.1716,0.4794,0.5206,0
nigus,hashing,40,39,235,0.975,0.166,0.4896,0.5104,0
nigus,communication,1,1,3,1.0,0.3333,0.6,0.4,0
nishkarsh,graph matchings,6,3,104,0.5,0.0288,0.2173,0.7827,1
nishkarsh,flows,10,9,160,0.9,0.0562,0.3938,0.6062,1
nishkarsh,ternary search,7,6,69,0.8571,0.087,0.395,0.605,1
nishkarsh,shortest paths,21,19,291,0.9048,0.0653,0.4011,0.5989,1
nishkarsh,*special,2,2,370,1.0,0.0054,0.4032,0.5968,1
nishkarsh,geometry,28,26,419,0.9286,0.0621,0.4087,0.5913,1
nishkarsh,interactive,36,31,278,0.8611,0.1115,0.4114,0.5886,1
nishkarsh,graphs,120,113,1187,0.9417,0.0952,0.4338,0.5662,1
nishkarsh,expression parsing,2,2,35,1.0,0.0571,0.4343,0.5657,1
nishkarsh,meet-in-the-middle,3,3,51,1.0,0.0588,0.4353,0.5647,1
nishkarsh,dfs and similar,128,118,1040,0.9219,0.1135,0.4368,0.5632,1
nishkarsh,implementation,357,331,2965,0.9272,0.1116,0.4378,0.5622,1
nishkarsh,schedules,1,1,14,1.0,0.0714,0.4429,0.5571,1
nishkarsh,binary search,154,144,1247,0.9351,0.1155,0.4433,0.5567,1
nishkarsh,trees,111,105,934,0.9459,0.1124,0.4458,0.5542,1
nishkarsh,brute force,254,237,1935,0.9331,0.1225,0.4467,0.5533,1
nishkarsh,data structures,265,249,1974,0.9396,0.1261,0.4515,0.5485,0
nishkarsh,hashing,28,27,235,0.9643,0.1149,0.4547,0.5453,0
nishkarsh,probabilities,41,38,265,0.9268,0.1434,0.4568,0.5432,0
nishkarsh,strings,84,83,792,0.9881,0.1048,0.4581,0.5419,0
nishkarsh,dsu,57,54,405,0.9474,0.1333,0.4589,0.5411,0
nishkarsh,divide and conquer,62,56,344,0.9032,0.1628,0.459,0.541,0
nishkarsh,constructive algorithms,296,279,2035,0.9426,0.1371,0.4593,0.5407,0
nishkarsh,string suffix structures,10,10,100,1.0,0.1,0.46,0.54,0
nishkarsh,number theory,133,125,862,0.9398,0.145,0.4629,0.5371,0
nishkarsh,matrices,20,19,137,0.95,0.1387,0.4632,0.5368,0
nishkarsh,two pointers,80,78,625,0.975,0.1248,0.4649,0.5351,0
nishkarsh,dp,339,328,2442,0.9676,0.1343,0.4676,0.5324,0
nishkarsh,greedy,520,496,3429,0.9538,0.1446,0.4683,0.5317,0
nishkarsh,sortings,180,174,1212,0.9667,0.1436,0.4728,0.5272,0
nishkarsh,math,541,516,3356,0.9538,0.1538,0.4738,0.5262,0
nishkarsh,fft,14,14,110,1.0,0.1273,0.4764,0.5236,0
nishkarsh,bitmasks,118,115,686,0.9746,0.1676,0.4904,0.5096,0
nishkarsh,games,46,46,287,1.0,0.1603,0.4962,0.5038,0
nishkarsh,combinatorics,152,149,813,0.9803,0.1833,0.5021,0.4979,0
nishkarsh,chinese remainder theorem,5,5,24,1.0,0.2083,0.525,0.475,0
nishkarsh,2-sat,9,9,40,1.0,0.225,0.535,0.465,0
nitram,flows,6,4,160,0.6667,0.025,0.2817,0.7183,1
nitram,string suffix structures,6,4,100,0.6667,0.04,0.2907,0.7093,1
nitram,ternary search,8,5,69,0.625,0.0725,0.2935,0.7065,1
nitram,divide and conquer,17,12,344,0.7059,0.0349,0.3033,0.6967,1
nitram,two pointers,52,36,625,0.6923,0.0576,0.3115,0.6885,1
nitram,geometry,21,16,419,0.7619,0.0382,0.3277,0.6723,1
nitram,binary search,77,60,1247,0.7792,0.0481,0.3406,0.6594,1
nitram,data structures,102,81,1974,0.7941,0.041,0.3423,0.6577,1
nitram,hashing,14,11,235,0.7857,0.0468,0.3424,0.6576,1
nitram,probabilities,11,9,265,0.8182,0.034,0.3477,0.6523,1
nitram,interactive,30,23,278,0.7667,0.0827,0.3563,0.6437,1
nitram,dfs and similar,55,46,1040,0.8364,0.0442,0.3611,0.6389,1
nitram,graph matchings,6,5,104,0.8333,0.0481,0.3622,0.6378,1
nitram,brute force,130,107,1935,0.8231,0.0553,0.3624,0.6376,1
nitram,trees,37,32,934,0.8649,0.0343,0.3665,0.6335,1
nitram,dsu,29,24,405,0.8276,0.0593,0.3666,0.6334,1
nitram,shortest paths,19,16,291,0.8421,0.055,0.3698,0.6302,1
nitram,bitmasks,59,49,686,0.8305,0.0714,0.3751,0.6249,1
nitram,implementation,168,146,2965,0.869,0.0492,0.3772,0.6228,1
nitram,dp,139,122,2442,0.8777,0.05,0.3811,0.6189,1
nitram,graphs,63,56,1187,0.8889,0.0472,0.3839,0.6161,1
nitram,strings,56,49,792,0.875,0.0619,0.3871,0.6129,1
nitram,sortings,104,91,1212,0.875,0.0751,0.395,0.605,1
nitram,math,273,242,3356,0.8864,0.0721,0.3978,0.6022,1
nitram,*special,1,1,370,1.0,0.0027,0.4016,0.5984,1
nitram,combinatorics,63,57,813,0.9048,0.0701,0.404,0.596,1
nitram,number theory,77,69,862,0.8961,0.08,0.4065,0.5935,1
nitram,constructive algorithms,200,178,2035,0.89,0.0875,0.4085,0.5915,1
nitram,greedy,324,291,3429,0.8981,0.0849,0.4102,0.5898,1
nitram,fft,3,3,110,1.0,0.0273,0.4164,0.5836,1
nitram,expression parsing,1,1,35,1.0,0.0286,0.4171,0.5829,1
nitram,games,35,31,287,0.8857,0.108,0.4191,0.5809,1
nitram,matrices,6,6,137,1.0,0.0438,0.4263,0.5737,1
nitram,2-sat,2,2,40,1.0,0.05,0.43,0.57,1
nitram,chinese remainder theorem,3,3,24,1.0,0.125,0.475,0.525,0
nitram,schedules,2,2,14,1.0,0.1429,0.4857,0.5143,0
nitram,communication,1,1,3,1.0,0.3333,0.6,0.4,0
niwrad,string suffix structures,6,5,100,0.8333,0.05,0.3633,0.6367,1
niwrad,*special,2,2,370,1.0,0.0054,0.4032,0.5968,1
niwrad,bitmasks,47,43,686,0.9149,0.0627,0.4036,0.5964,1
niwrad,fft,1,1,110,1.0,0.0091,0.4055,0.5945,1
niwrad,graph matchings,1,1,104,1.0,0.0096,0.4058,0.5942,1
niwrad,trees,45,43,934,0.9556,0.046,0.4098,0.5902,1
niwrad,geometry,8,8,419,1.0,0.0191,0.4115,0.5885,1
niwrad,combinatorics,43,41,813,0.9535,0.0504,0.4117,0.5883,1
niwrad,implementation,110,108,2965,0.9818,0.0364,0.4146,0.5854,1
niwrad,2-sat,1,1,40,1.0,0.025,0.415,0.585,1
niwrad,flows,4,4,160,1.0,0.025,0.415,0.585,1
niwrad,brute force,105,101,1935,0.9619,0.0522,0.4161,0.5839,1
niwrad,data structures,97,94,1974,0.9691,0.0476,0.4162,0.5838,1
niwrad,number theory,49,47,862,0.9592,0.0545,0.4164,0.5836,1
niwrad,expression parsing,1,1,35,1.0,0.0286,0.4171,0.5829,1
niwrad,math,172,167,3356,0.9709,0.0498,0.4182,0.5818,1
niwrad,dp,140,135,2442,0.9643,0.0553,0.4189,0.5811,1
niwrad,graphs,55,54,1187,0.9818,0.0455,0.42,0.58,1
niwrad,divide and conquer,12,12,344,1.0,0.0349,0.4209,0.5791,1
niwrad,matrices,5,5,137,1.0,0.0365,0.4219,0.5781,1
niwrad,constructive algorithms,95,94,2035,0.9895,0.0462,0.4235,0.5765,1
niwrad,shortest paths,23,22,291,0.9565,0.0756,0.428,0.572,1
niwrad,sortings,79,77,1212,0.9747,0.0635,0.428,0.572,1
niwrad,strings,38,38,792,1.0,0.048,0.4288,0.5712,1
niwrad,probabilities,13,13,265,1.0,0.0491,0.4294,0.5706,1
niwrad,greedy,209,206,3429,0.9856,0.0601,0.4303,0.5697,1
niwrad,binary search,85,83,1247,0.9765,0.0666,0.4305,0.5695,1
niwrad,dsu,31,30,405,0.9677,0.0741,0.4315,0.5685,1
niwrad,two pointers,45,44,625,0.9778,0.0704,0.4334,0.5666,1
niwrad,dfs and similar,58,58,1040,1.0,0.0558,0.4335,0.5665,1
niwrad,hashing,14,14,235,1.0,0.0596,0.4357,0.5643,1
niwrad,games,19,19,287,1.0,0.0662,0.4397,0.5603,1
niwrad,interactive,21,21,278,1.0,0.0755,0.4453,0.5547,1
niwrad,meet-in-the-middle,5,5,51,1.0,0.098,0.4588,0.5412,0
niwrad,ternary search,7,7,69,1.0,0.1014,0.4609,0.5391,0
niwrad,chinese remainder theorem,3,3,24,1.0,0.125,0.475,0.525,0
nohandle_5,flows,2,1,160,0.5,0.0062,0.2038,0.7962,1
nohandle_5,shortest paths,4,2,291,0.5,0.0069,0.2041,0.7959,1
nohandle_5,dsu,3,2,405,0.6667,0.0049,0.2696,0.7304,1
nohandle_5,interactive,3,2,278,0.6667,0.0072,0.271,0.729,1
nohandle_5,hashing,3,2,235,0.6667,0.0085,0.2718,0.7282,1
nohandle_5,graphs,9,7,1187,0.7778,0.0059,0.3146,0.6854,1
nohandle_5,dfs and similar,11,9,1040,0.8182,0.0087,0.3325,0.6675,1
nohandle_5,dp,23,19,2442,0.8261,0.0078,0.3351,0.6649,1
nohandle_5,combinatorics,12,10,813,0.8333,0.0123,0.3407,0.6593,1
nohandle_5,implementation,20,17,2965,0.85,0.0057,0.3434,0.6566,1
nohandle_5,bitmasks,14,12,686,0.8571,0.0175,0.3534,0.6466,1
nohandle_5,data structures,16,14,1974,0.875,0.0071,0.3543,0.6457,1
nohandle_5,games,7,6,287,0.8571,0.0209,0.3554,0.6446,1
nohandle_5,binary search,16,14,1247,0.875,0.0112,0.3567,0.6433,1
nohandle_5,brute force,23,21,1935,0.913,0.0109,0.3717,0.6283,1
nohandle_5,sortings,17,16,1212,0.9412,0.0132,0.3844,0.6156,1
nohandle_5,math,46,44,3356,0.9565,0.0131,0.3905,0.6095,1
nohandle_5,greedy,65,62,3429,0.9538,0.0181,0.3924,0.6076,1
nohandle_5,constructive algorithms,42,40,2035,0.9524,0.0197,0.3927,0.6073,1
nohandle_5,probabilities,1,1,265,1.0,0.0038,0.4023,0.5977,1
nohandle_5,geometry,3,3,419,1.0,0.0072,0.4043,0.5957,1
nohandle_5,divide and conquer,3,3,344,1.0,0.0087,0.4052,0.5948,1
nohandle_5,graph matchings,1,1,104,1.0,0.0096,0.4058,0.5942,1
nohandle_5,strings,8,8,792,1.0,0.0101,0.4061,0.5939,1
nohandle_5,trees,10,10,934,1.0,0.0107,0.4064,0.5936,1
nohandle_5,number theory,11,11,862,1.0,0.0128,0.4077,0.5923,1
nohandle_5,matrices,2,2,137,1.0,0.0146,0.4088,0.5912,1
nohandle_5,two pointers,12,12,625,1.0,0.0192,0.4115,0.5885,1
nohandle_5,2-sat,1,1,40,1.0,0.025,0.415,0.585,1
nohandle_5,chinese remainder theorem,1,1,24,1.0,0.0417,0.425,0.575,1
nohandle_5,schedules,1,1,14,1.0,0.0714,0.4429,0.5571,1
noimi,*special,3,2,370,0.6667,0.0054,0.2699,0.7301,1
noimi,expression parsing,4,4,35,1.0,0.1143,0.4686,0.5314,0
noimi,string suffix structures,24,21,100,0.875,0.21,0.476,0.524,0
noimi,interactive,95,79,278,0.8316,0.2842,0.5031,0.4969,0
noimi,flows,42,39,160,0.9286,0.2438,0.5177,0.4823,0
noimi,fft,35,31,110,0.8857,0.2818,0.5234,0.4766,0
noimi,implementation,698,676,2965,0.9685,0.228,0.5242,0.4758,0
noimi,hashing,70,64,235,0.9143,0.2723,0.5291,0.4709,0
noimi,shortest paths,95,85,291,0.8947,0.2921,0.5332,0.4668,0
noimi,graphs,357,328,1187,0.9188,0.2763,0.5333,0.4667,0
noimi,geometry,115,109,419,0.9478,0.2601,0.5352,0.4648,0
noimi,strings,211,202,792,0.9573,0.2551,0.536,0.464,0
noimi,meet-in-the-middle,15,14,51,0.9333,0.2745,0.538,0.462,0
noimi,trees,303,275,934,0.9076,0.2944,0.5397,0.4603,0
noimi,divide and conquer,111,101,344,0.9099,0.2936,0.5401,0.4599,0
noimi,dsu,135,122,405,0.9037,0.3012,0.5422,0.4578,0
noimi,data structures,618,571,1974,0.9239,0.2893,0.5431,0.4569,0
noimi,brute force,546,524,1935,0.9597,0.2708,0.5464,0.4536,0
noimi,binary search,393,369,1247,0.9389,0.2959,0.5531,0.4469,0
noimi,games,92,86,287,0.9348,0.2997,0.5537,0.4463,0
noimi,graph matchings,38,34,104,0.8947,0.3269,0.554,0.446,0
noimi,dfs and similar,358,328,1040,0.9162,0.3154,0.5557,0.4443,0
noimi,matrices,39,38,137,0.9744,0.2774,0.5562,0.4438,0
noimi,dp,798,750,2442,0.9398,0.3071,0.5602,0.4398,0
noimi,sortings,377,363,1212,0.9629,0.2995,0.5648,0.4352,0
noimi,bitmasks,236,221,686,0.9364,0.3222,0.5679,0.4321,0
noimi,number theory,278,266,862,0.9568,0.3086,0.5679,0.4321,0
noimi,math,1038,1008,3356,0.9711,0.3004,0.5687,0.4313,0
noimi,greedy,1100,1057,3429,0.9609,0.3083,0.5693,0.4307,0
noimi,probabilities,90,85,265,0.9444,0.3208,0.5702,0.4298,0
noimi,schedules,4,4,14,1.0,0.2857,0.5714,0.4286,0
noimi,ternary search,23,22,69,0.9565,0.3188,0.5739,0.4261,0
noimi,chinese remainder theorem,10,9,24,0.9,0.375,0.585,0.415,0
noimi,constructive algorithms,713,687,2035,0.9635,0.3376,0.588,0.412,0
noimi,two pointers,225,216,625,0.96,0.3456,0.5914,0.4086,0
noimi,2-sat,13,13,40,1.0,0.325,0.595,0.405,0
noimi,combinatorics,283,277,813,0.9788,0.3407,0.5959,0.4041,0
not10hour,geometry,2,0,419,0.0,0.0,0.0,1.0,1
not10hour,data structures,4,2,1974,0.5,0.001,0.2006,0.7994,1
not10hour,two pointers,2,1,625,0.5,0.0016,0.201,0.799,1
not10hour,binary search,5,3,1247,0.6,0.0024,0.2414,0.7586,1
not10hour,number theory,3,2,862,0.6667,0.0023,0.2681,0.7319,1
not10hour,sortings,5,4,1212,0.8,0.0033,0.322,0.678,1
not10hour,implementation,16,13,2965,0.8125,0.0044,0.3276,0.6724,1
not10hour,constructive algorithms,11,9,2035,0.8182,0.0044,0.3299,0.6701,1
not10hour,greedy,31,27,3429,0.871,0.0079,0.3531,0.6469,1
not10hour,brute force,10,9,1935,0.9,0.0047,0.3628,0.6372,1
not10hour,trees,1,1,934,1.0,0.0011,0.4006,0.5994,1
not10hour,graphs,2,2,1187,1.0,0.0017,0.401,0.599,1
not10hour,dsu,1,1,405,1.0,0.0025,0.4015,0.5985,1
not10hour,shortest paths,1,1,291,1.0,0.0034,0.4021,0.5979,1
not10hour,dp,10,10,2442,1.0,0.0041,0.4025,0.5975,1
not10hour,combinatorics,4,4,813,1.0,0.0049,0.403,0.597,1
not10hour,strings,4,4,792,1.0,0.0051,0.403,0.597,1
not10hour,divide and conquer,2,2,344,1.0,0.0058,0.4035,0.5965,1
not10hour,math,24,24,3356,1.0,0.0072,0.4043,0.5957,1
not10hour,bitmasks,10,10,686,1.0,0.0146,0.4087,0.5913,1
not10hour,games,5,5,287,1.0,0.0174,0.4105,0.5895,1
now_cow,string suffix structures,2,0,100,0.0,0.0,0.0,1.0,1
now_cow,hashing,12,6,235,0.5,0.0255,0.2153,0.7847,1
now_cow,divide and conquer,13,9,344,0.6923,0.0262,0.2926,0.7074,1
now_cow,chinese remainder theorem,3,2,24,0.6667,0.0833,0.3167,0.6833,1
now_cow,probabilities,5,4,265,0.8,0.0151,0.3291,0.6709,1
now_cow,ternary search,7,5,69,0.7143,0.0725,0.3292,0.6708,1
now_cow,data structures,88,71,1974,0.8068,0.036,0.3443,0.6557,1
now_cow,interactive,15,12,278,0.8,0.0432,0.3459,0.6541,1
now_cow,dp,118,97,2442,0.822,0.0397,0.3526,0.6474,1
now_cow,binary search,90,72,1247,0.8,0.0577,0.3546,0.6454,1
now_cow,strings,52,43,792,0.8269,0.0543,0.3633,0.6367,1
now_cow,trees,33,29,934,0.8788,0.031,0.3701,0.6299,1
now_cow,shortest paths,9,8,291,0.8889,0.0275,0.3721,0.6279,1
now_cow,dfs and similar,48,42,1040,0.875,0.0404,0.3742,0.6258,1
now_cow,two pointers,46,39,625,0.8478,0.0624,0.3766,0.6234,1
now_cow,geometry,11,10,419,0.9091,0.0239,0.378,0.622,1
now_cow,implementation,152,135,2965,0.8882,0.0455,0.3826,0.6174,1
now_cow,graphs,55,50,1187,0.9091,0.0421,0.3889,0.6111,1
now_cow,bitmasks,39,35,686,0.8974,0.051,0.3896,0.6104,1
now_cow,brute force,145,127,1935,0.8759,0.0656,0.3897,0.6103,1
now_cow,dsu,16,15,405,0.9375,0.037,0.3972,0.6028,1
now_cow,number theory,60,54,862,0.9,0.0626,0.3976,0.6024,1
now_cow,constructive algorithms,177,158,2035,0.8927,0.0776,0.4036,0.5964,1
now_cow,matrices,1,1,137,1.0,0.0073,0.4044,0.5956,1
now_cow,sortings,87,80,1212,0.9195,0.066,0.4074,0.5926,1
now_cow,math,241,222,3356,0.9212,0.0662,0.4082,0.5918,1
now_cow,fft,2,2,110,1.0,0.0182,0.4109,0.5891,1
now_cow,flows,3,3,160,1.0,0.0188,0.4112,0.5888,1
now_cow,greedy,310,283,3429,0.9129,0.0825,0.4147,0.5853,1
now_cow,graph matchings,4,4,104,1.0,0.0385,0.4231,0.5769,1
now_cow,combinatorics,49,48,813,0.9796,0.059,0.4273,0.5727,1
now_cow,games,41,37,287,0.9024,0.1289,0.4383,0.5617,1
now_cow,2-sat,4,4,40,1.0,0.1,0.46,0.54,0
now_cow,schedules,2,2,14,1.0,0.1429,0.4857,0.5143,0
noya2,flows,12,11,160,0.9167,0.0688,0.4079,0.5921,1
noya2,graph matchings,12,11,104,0.9167,0.1058,0.4301,0.5699,1
noya2,string suffix structures,12,11,100,0.9167,0.11,0.4327,0.5673,1
noya2,expression parsing,2,2,35,1.0,0.0571,0.4343,0.5657,1
noya2,matrices,21,19,137,0.9048,0.1387,0.4451,0.5549,1
noya2,meet-in-the-middle,5,5,51,1.0,0.098,0.4588,0.5412,0
noya2,geometry,55,55,419,1.0,0.1313,0.4788,0.5212,0
noya2,probabilities,41,40,265,0.9756,0.1509,0.4808,0.5192,0
noya2,shortest paths,50,48,291,0.96,0.1649,0.483,0.517,0
noya2,graphs,214,206,1187,0.9626,0.1735,0.4892,0.5108,0
noya2,fft,17,17,110,1.0,0.1545,0.4927,0.5073,0
noya2,trees,195,185,934,0.9487,0.1981,0.4983,0.5017,0
noya2,chinese remainder theorem,4,4,24,1.0,0.1667,0.5,0.5,0
noya2,divide and conquer,81,76,344,0.9383,0.2209,0.5079,0.4921,0
noya2,2-sat,11,10,40,0.9091,0.25,0.5136,0.4864,0
noya2,hashing,49,48,235,0.9796,0.2043,0.5144,0.4856,0
noya2,dfs and similar,232,224,1040,0.9655,0.2154,0.5154,0.4846,0
noya2,dp,548,532,2442,0.9708,0.2179,0.519,0.481,0
noya2,implementation,611,606,2965,0.9918,0.2044,0.5194,0.4806,0
noya2,data structures,445,433,1974,0.973,0.2194,0.5208,0.4792,0
noya2,ternary search,14,14,69,1.0,0.2029,0.5217,0.4783,0
noya2,schedules,3,3,14,1.0,0.2143,0.5286,0.4714,0
noya2,interactive,75,72,278,0.96,0.259,0.5394,0.4606,0
noya2,dsu,106,103,405,0.9717,0.2543,0.5413,0.4587,0
noya2,number theory,221,216,862,0.9774,0.2506,0.5413,0.4587,0
noya2,strings,196,194,792,0.9898,0.2449,0.5429,0.4571,0
noya2,combinatorics,219,214,813,0.9772,0.2632,0.5488,0.4512,0
noya2,binary search,331,325,1247,0.9819,0.2606,0.5491,0.4509,0
noya2,sortings,333,324,1212,0.973,0.2673,0.5496,0.4504,0
noya2,brute force,546,531,1935,0.9725,0.2744,0.5537,0.4463,0
noya2,math,951,937,3356,0.9853,0.2792,0.5616,0.4384,0
noya2,constructive algorithms,598,590,2035,0.9866,0.2899,0.5686,0.4314,0
noya2,two pointers,193,189,625,0.9793,0.3024,0.5731,0.4269,0
noya2,bitmasks,214,211,686,0.986,0.3076,0.5789,0.4211,0
noya2,games,89,88,287,0.9888,0.3066,0.5795,0.4205,0
noya2,greedy,1109,1091,3429,0.9838,0.3182,0.5844,0.4156,0
noya2,communication,1,1,3,1.0,0.3333,0.6,0.4,0
